url,country,title,steps,rating,dish_type,ingredients,Prep Time,Cook Time,Total Time,Servings,Calories,Fat,Carbs,Protein
https://www.allrecipes.com/recipe/281733/jamaican-brown-stew-chicken/,Jamaica,Jamaican Brown Stew Chicken,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Whisk together garlic, white parts of green onions, brown sugar, thyme, habanero, vinegar, ginger, salt, pepper, paprika, and allspice in a large mixing bowl.Dotdash Meredith Food Studios', 'Make 2 cuts, about 1-inch apart, into the skin side of each thigh, perpendicular to the bone, cutting all the way down to the bone.Dotdash Meredith Food Studios', 'Add chicken thighs to marinade; mix until evenly coated. Cover and place in the refrigerator to marinate, at least 4 hours or up to 12 hours. If possible, flip thighs several times while marinating.Dotdash Meredith Food Studios', 'Remove chicken from marinade. Scrape off any chunks of marinade from chicken into the bowl and reserve for later.', 'Heat 2 tablespoons oil in a large, deep, heavy-bottomed skillet or Dutch oven over medium-high heat until almost smoking. Working in batches, brown the chicken all over, about 5 minutes per side. Transfer chicken to the marinade bowl; set aside.Dotdash Meredith Food Studios', 'Heat 1 tablespoon oil in the same pan over medium-high heat. Add onion and a pinch of salt; cook until golden brown, 3 to 5 minutes. Stir in 1 tablespoon brown sugar and cook until onions are dark brown and caramelized, 3 to 5 minutes more.Dotdash Meredith Food Studios', 'Add chicken broth, ketchup, and bay leaves to the pan; bring to a boil. Add carrots, bell peppers, browned chicken thighs, and reserved marinade.Dotdash Meredith Food Studios', 'Reduce heat to medium-low. Simmer, stirring occasionally, until chicken is tender and no longer pink in the center and sauce has reduced and thickened, 1 to 1 1/2 hours. Skim excess fat that floats to the top; baste chicken occasionally with sauce.Dotdash Meredith Food Studios', 'Taste and adjust seasoning. Stir in green parts of green onions. Serve and enjoy!Dotdash Meredith Food Studios']",4.8,Unknown,"['white parts', 'thyme leaves', 'habanero pepper', 'cider vinegar', 'smoked paprika', 'ground allspice', 'skin', 'white parts', 'thyme leaves', 'habanero pepper', 'cider vinegar', 'smoked paprika', 'ground allspice', 'skin']",40 mins,1 hr 20 mins,6 hrs,8,343.0,20,14,25
https://www.allrecipes.com/recipe/270587/instant-pot-jamaican-rice-and-beans/,Jamaica,Instant Pot Jamaican Rice and Beans,"['Turn on a multi-functional pressure cooker (such as Instant Pot) and select Saute function. Add oil. Saute chicken, onion, and garlic until fragrant, 1 to 2 minutes; do not brown garlic.', 'Add broth, black beans, rice, corn, coconut milk, hot sauce, thyme, black pepper, brown sugar, and allspice and stir well. Close and lock the lid. Select high pressure and close vent. Set timer for 15 minutes. Allow about 10 minutes for pressure to build.', ""Release pressure using the natural-release method according to manufacturer's instructions, 10 to 40 minutes. Unlock and remove the lid.""]",4.0,Unknown,"['vegetable oil', 'chicken breasts', 'cooking onion', 'chicken broth', 'coconut milk', 'hot sauce', 'brown sugar', 'allspice']",15 mins,27 mins,52 mins,6,454.0,13,64,22
https://www.allrecipes.com/recipe/166292/perfect-baked-jerk-chicken/,Jamaica,Perfect Baked Jerk Chicken,"['Mix salt, allspice, brown sugar, onion powder, garlic, nutmeg, black pepper, ginger, cayenne pepper, cinnamon, and thyme in a large bowl; add chicken pieces and toss to coat with seasoning mix. Cover and marinate in the refrigerator, 2 to 4 hours.', 'Preheat the oven to 350 degrees F (175 degrees C). Pour vegetable oil into a 9x13-inch baking dish.', 'Place chicken pieces skin-side up into the baking dish. Bake in the preheated oven until juices run clear and chicken is no longer pink near the bone, 1 hour 20 minutes. An instant-read thermometer inserted near the bone should read 165 degrees F (74 degrees C).', 'Turn the oven on to broil, and cook until the skin crisps, 2 to 5 minutes.']",4.6,Unknown,"['salt', 'ground allspice', 'brown sugar', 'onion powder', 'ground nutmeg', 'black pepper', 'ground ginger', 'cayenne pepper', 'ground cinnamon', 'vegetable oil']",15 mins,1 hr 25 mins,3 hrs 40 mins,6,572.0,53,2,22
https://www.allrecipes.com/recipe/236879/jamaican-rum-punch/,Jamaica,Jamaican Rum Punch,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Stir pineapple juice, orange juice, 151 proof rum, dark rum, coconut-flavored rum, lime juice, and grenadine syrup together in a punch bowl.Dotdash Meredith Food Studios', 'Float orange slices, lime slices, and lemon slices in the punch.Dotdash Meredith Food Studios', 'Ladle the punch into ice filled glasses, or chill the punch in the refrigerator until ready to serve.DOTDASH MEREDITH FOOD STUDIOS']",4.8,Unknown,"['pineapple juice', 'orange juice', 'dark rum', 'flavored rum', 'grenadine syrup', 'orange', 'lime', 'lemon']",10 mins,N/A,10 mins,8,254.0,1,30,2
https://www.allrecipes.com/recipe/48540/jamaican-beef-patties/,Jamaica,Jamaican Beef Patties,"['Gather all ingredients. Preheat the oven to 400 degrees F (200 degrees C).Dotdash Meredith Food Studios', 'Prepare pastry: Combine flour, 1 ½ teaspoons curry powder, and salt in a bowl. Cut in butter and shortening until mixture resembles coarse crumbs.Dotdash Meredith Food Studios', 'Stir in water until mixture forms a ball.Dotdash Meredith Food Studios', 'Shape dough into a log and cut it into 10 equal pieces. Roll each piece into a 6-inch circle (approximately 1/8-inch thick) on a lightly floured surface; set aside.Dotdash Meredith Food Studios', 'To make the beef filling: Melt butter in a skillet over medium heat. Sauté onion and diced Scotch bonnet pepper until soft, about 2 minutes. Stir in ground beef; season with 1 teaspoon curry powder, allspice, ground cloves, thyme, pepper, and salt. Cook, stirring constantly, until beef is evenly browned, 8 to 10 minutes. Crumble in bouillon cube and stir in 1/2 cup of water and browning sauce until well combined; add bay leaf and simmer until liquid is absorbed. Remove skillet from heat; discard bay leaf and stir in bread crumbs.Dotdash Meredith Food Studios', 'Spoon equal amounts of filling onto each pastry circle.Dotdash Meredith Food Studios', 'Fold over and press edges together, making a half-circle. Use the back of a fork to seal edges, then brush tops with beaten egg. Place pastries on a baking sheet.Dotdash Meredith Food Studios', 'Bake in the preheated oven until golden brown, about 30 minutes.Dotdash Meredith Food Studios']",4.5,Unknown,"['salt', 'butter', 'water', 'salt', 'butter', 'water']",30 mins,40 mins,1 hr 10 mins,10,367.0,21,27,17
https://www.allrecipes.com/recipe/284332/chef-johns-hummingbird-cake/,Jamaica,Chef John's Hummingbird Cake,"['Preheat the oven to 350 degrees F (175 degrees C). Butter two 9-inch round cake pans, then dust with flour. Set aside.', 'Combine sugar, flour, cinnamon, baking soda, and salt in a large mixing bowl; whisk quickly to combine. Add oil and eggs and mix with a spatula until just combined.', 'Add vanilla, pineapple, bananas, and toasted pecans, and mix until thoroughly combined. Divide batter evenly between the prepared pans. Shake each pan then tap on the counter to settle the batter and bring any air bubbles to the top.', 'Bake in the preheated oven until a wooden skewer inserted in center comes out clean, about 35 minutes.', 'Let cakes cool in pan for 10 minutes before removing to a wire rack. Let cool completely, at least 1 hour.', 'Combine cream cheese, butter, and vanilla in the bowl of a stand mixer. Using the whisk attachment on high speed, mix until smooth and creamy, scraping down the sides as necessary with a spatula. Mix in the powdered sugar on a lower speed in 3 or 4 additions until mostly incorporated. Increase to high speed and whip until light and fluffy.', 'Place one cake on a serving platter. Spread 1/2 of the frosting on top, leaving 1/4 to 1/2 inch unfrosted at the edges. Top with second cake layer and give it a firm but gentle press. Pile remaining frosting on top and spread toward the outside.', 'Place in the refrigerator to chill for 1 hour.', 'Meanwhile, draw or trace a hummingbird template on a piece of paper and lay on a baking sheet under a silicone mat (such as Silpat®).', 'Heat sugar for hummingbird in a saucepan over medium-low heat until dissolved, hot, and amber in color. Drip liquid sugar onto the silicon mat, tracing the hummingbird pattern. Let sit until hard.', 'Place cooled hummingbird on top of cake and decorate with edible flowers.Unknown']",4.8,Unknown,"['white sugar', 'ground cinnamon', 'baking soda', 'vegetable oil', 'eggs', 'ripe bananas']",30 mins,40 mins,3 hrs 20 mins,12,983.0,56,115,9
https://www.allrecipes.com/recipe/258747/jamaican-cornmeal-porridge/,Jamaica,Jamaican Cornmeal Porridge,"['Combine water, cornmeal, whole milk, coconut milk, white sugar, vanilla extract, salt, nutmeg, and cinnamon in a blender; blend until smooth. Transfer to a saucepan.', 'Bring cornmeal mixture to a boil, whisking occasionally, until it begins to thicken, about 5 minutes. Reduce heat when slow bubbles form; continue cooking, stirring frequently, until desired thickness, about 5 minutes. Stir in raisins.', 'Remove from heat, cover, and cool slightly before serving, about 5 minutes.']",5.0,Unknown,"['water', 'cornmeal', 'whole milk', 'coconut milk', 'vanilla', 'salt', 'ground nutmeg', 'ground cinnamon', 'raisins', 'water', 'cornmeal', 'whole milk', 'coconut milk', 'vanilla', 'salt', 'ground nutmeg', 'ground cinnamon', 'raisins']",5 mins,15 mins,25 mins,1,536.0,15,96,7
https://www.allrecipes.com/recipe/223277/jamaican-fried-snapper/,Jamaica,Jamaican Fried Snapper,"['Pat fish dry; cut 3 small slits on each side of fish. Season all over with salt and pepper.', 'Heat 1-quart of oil in a large skillet over medium-high heat until smoking. Fry fish in hot oil until browned and crisp, about 5 minutes per side. Remove fish and place on a paper towel-lined plate.', 'Heat 1 teaspoon of oil in a large skillet over medium-high heat. Add onion, carrot, and garlic; cook and stir for 1 to 2 minutes.', 'Add vinegar, water, salt, habanero pepper, thyme, allspice, and sugar; continue cooking until liquid has reduced, about 5 minutes. Spoon onion mixture over fried fish to serve.']",4.8,Unknown,"['whole red snapper', 'salt', 'quart vegetable oil', 'vegetable oil', 'garlic', 'white vinegar', 'water', 'salt', 'habanero pepper', 'thyme', 'leaves', 'allspice berry', 'whole red snapper', 'salt', 'quart vegetable oil', 'vegetable oil', 'garlic', 'white vinegar', 'water', 'salt', 'habanero pepper', 'thyme', 'leaves', 'allspice berry']",10 mins,15 mins,25 mins,2,770.0,51,5,70
https://www.allrecipes.com/recipe/22938/jamaican-me-crazy-chili/,Jamaica,Jamaican Chili,"['Place ground round in a large, deep skillet. Cook and stir over medium-high heat until crumbly and browned. Drain and set aside.', 'Coat a large Dutch oven with cooking spray; place over medium-high heat. Add olive oil; cook and stir onion and garlic in hot oil until onion is tender. Add yellow pepper; cook and stir until tender. Season with cumin, paprika, chili powder, sugar, salt, and cloves. Stir in stewed tomatoes, kidney beans, black beans, and cannellini beans. Pour in water to cover; bring to a boil, then stir in ground round and tomato paste. Simmer for 30 minutes.', 'Remove from heat; stir in vinegar and serve hot topped with cilantro.']",4.4,Unknown,"['nonstick cooking spray', 'olive oil', 'ground cumin', 'hot paprika', 'chili powder', 'salt', 'cans', 'kidney beans', 'water', 'tomato']",15 mins,50 mins,1 hr 5 mins,12,310.0,10,32,24
https://www.allrecipes.com/recipe/19649/caribbean-jerk-pork-chops/,Jamaica,Jerk Pork Chops,"['Blend water, lemon juice, onion, brown sugar, green onion, oil, salt, allspice, cinnamon, black pepper, thyme, and cayenne pepper in a blender or food processor until smooth. Reserve 1/2 cup for basting.', 'Place pork chops into a shallow glass dish. Pour remaining marinade over chops, then cover and refrigerate for at least 12 hours, but no longer than 24 hours.', 'Preheat an outdoor grill for medium heat and lightly oil the grate. Place the grate 4 to 5 inches above the heat source.', 'Remove pork chops from marinade and shake off excess. Discard remaining marinade.', 'Arrange chops on the preheated grill, cover, and cook until no longer pink in the center, about 5 minutes per side. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).']",3.9,Unknown,"['water', 'lemon juice', 'brown sugar', 'canola oil', 'salt', 'ground allspice', 'ground cinnamon', 'black pepper', 'cayenne pepper', 'thick lean pork chops']",15 mins,10 mins,12 hrs 25 mins,6,235.0,9,5,31
https://www.allrecipes.com/recipe/282179/jamaican-oxtail-stew/,Jamaica,Jamaican Oxtail Stew,"['Clean and trim excess fat off oxtails. Stem and seed habanero peppers.', 'Combine 1 habanero pepper, onions, bell peppers, scallions, ginger, thyme, garlic, and bouillon in the bowl of a food processor. Blend to a paste-like consistency.', 'Rub oxtails with 1/2 cup of paste, jerk seasoning, browning sauce, and soy sauce in a large bowl. Massage mixture deep into oxtails. Cover, refrigerate, and marinate 8 hours or overnight.', 'Remove from refrigerator and let stand until room temperature, about 30 minutes. Remove oxtails from marinade. Reserve marinade.', 'Heat oil in a large pot with a tight-fitting lid over medium heat. Add oxtails, browning on all sides, about 6 minutes. Add reserved marinade and ketchup. Cover and cook until warmed through, about 15 minutes. Add water, remaining habanero pepper, allspice, and bay leaf. Cook over medium heat until meat is tender, stirring often to prevent sticking, 2 to 3 hours.', 'Taste and adjust seasoning if necessary. Reduce heat and let simmer, 15 to 20 minutes. Add beans and tomatoes and simmer until heated through, 5 to 10 minutes more.']",5.0,Unknown,"['habanero peppers', 'white onions', 'green bell pepper', 'yellow bell pepper', 'red bell pepper', 'bunches scallions', 'ginger root', 'thyme leaves', 'garlic', 'beef bouillon', 'jerk', 'browning sauce', 'olive oil', 'ketchup', 'water', 'ground allspice', 'bay leaf', 'habanero peppers', 'white onions', 'green bell pepper', 'yellow bell pepper', 'red bell pepper', 'bunches scallions', 'ginger root', 'thyme leaves', 'garlic', 'beef bouillon', 'jerk', 'browning sauce', 'olive oil', 'ketchup', 'water', 'ground allspice', 'bay leaf']",30 mins,2 hrs 45 mins,11 hrs 15 mins,8,481.0,24,23,44
https://www.allrecipes.com/recipe/130573/jamaican-plantain-tarts/,Jamaica,Jamaican Plantain Tarts,"['Combine flour and salt in a bowl; rub in butter and shortening until incorporated, and mixture takes on a sandy appearance. Combine whole egg and water; stir into flour mixture until a dough forms. Transfer to a work surface; knead dough for a few turns to bring together. Wrap well in plastic wrap; chill in the refrigerator for 3 hours.', 'While dough chilling, peel plantains; cut into thirds. Heat in a saucepan with a little water; bring to a simmer. Steam until tender, 5 to 10 minutes (depending on how ripe your plantains are). Once soft, discard water; mash plantains with 1/4 cup sugar, vanilla, nutmeg, and food coloring. Set aside to cool.', 'Preheat the oven to 350 degrees F (175 degrees C).', 'Roll dough out on a lightly floured surface to 1/4-inch thick. Cut into circles using a 4- or 5-inch-round cookie cutter. Spoon a little plantain filling into center of each circle; fold in half, to form half-moon shapes. Place tarts on a baking sheet; brush with beaten egg white and sprinkle with sugar.', 'Bake in the preheated oven until golden brown, 20 to 25 minutes. Allow tarts to cool to room temperature before serving.']",4.3,Unknown,"['salt', 'egg', 'cold water', 'salt', 'egg', 'cold water']",25 mins,40 mins,7 hrs 5 mins,25,107.0,4,17,2
https://www.allrecipes.com/recipe/18145/hard-do-bread/,Jamaica,Hard Do Bread,"['In a small bowl, dissolve yeast and sugar in warm water. Let stand until creamy, about 10 minutes.', 'In a large bowl, combine the yeast mixture with the oil, margarine, salt and 1 1/2 cups flour; stir well to combine. Mix in the remaining flour, 1/2 cup at a time, beating well after each addition. When the dough has pulled together, turn it out onto a lightly floured surface and knead until smooth and supple, about 8 minutes. Lightly oil a large bowl, place the dough in the bowl and turn to coat with oil. Cover with a damp cloth and let rise in a warm place until doubled in volume, about 1 hour.', 'Deflate the dough and turn it out onto a lightly floured surface and form into a loaf. Place the loaf into a lightly greased 9x5 inch loaf pan. Cover with a damp cloth and let rise for 15 minutes. Meanwhile, preheat oven to 350 degrees F (175 degrees C).', 'Bake in preheated oven for about 30 minutes or until the top is golden brown and the bottom of the loaf sounds hollow when tapped. Cool in pan 5 minutes and then turn out onto rack and cool completely.']",4.3,Unknown,"['warm water', 'vegetable oil', 'margarine', 'salt']",20 mins,30 mins,2 hrs 30 mins,12,136.0,2,25,3
https://www.allrecipes.com/recipe/265532/jamaican-jerk-shrimp-in-foil/,Jamaica,Jamaican Jerk Shrimp in Foil,"['Preheat a grill for medium-high heat.', 'Combine soy sauce, vinegar, onion, olive oil, green onions, thyme, habanero peppers, sugar, nutmeg, allspice, and cloves in a food processor; blend for about 15 seconds to make the jerk seasoning.', 'Shape foil into a bowl. Add shrimp and pour in enough jerk seasoning to cover. Place the foil bowl on the grill. Seal the top, leaving a small opening. Grill until pink, stirring occasionally, about 10 minutes. Pour shrimp into a medium bowl.', 'Heat the remaining sauce in a small saucepan over medium heat, 2 to 3 minutes. Spoon sauce over shrimp.']",3.5,Unknown,"['soy sauce', 'white onion', 'green onions', 'habanero peppers', 'brown sugar', 'ground nutmeg', 'ground allspice', 'uncooked shrimp', 'aluminum foil']",15 mins,15 mins,30 mins,4,299.0,16,15,24
https://www.allrecipes.com/recipe/231828/jamaican-cabbage/,Jamaica,Jamaican Cabbage,"['Peel tough outer leaves from cabbage. Core the head and shred cabbage; set aside.', 'Heat olive oil in a large skillet over medium-high heat; add onion, bell pepper, and green onion. Cook and stir vegetables until softened, about 5 minutes. Mix in Scotch bonnet pepper, thyme, and salt.', 'Stir cabbage and carrots into onion mixture until thoroughly combined. Cover the skillet and reduce heat to medium-low. Cook, stirring occasionally, until cabbage starts to soften, about 10 minutes.', 'Stir in vinegar and sugar. Cook, uncovered, stirring occasionally, until cabbage is tender, about 3 more minutes. Discard Scotch bonnet pepper and thyme before serving.']",4.6,Unknown,"['head cabbage', 'olive oil', 'onion', 'green onion', 'whole chile pepper', 'thyme', 'salt', 'white vinegar', 'head cabbage', 'olive oil', 'onion', 'green onion', 'whole chile pepper', 'thyme', 'salt', 'white vinegar']",20 mins,20 mins,40 mins,6,121.0,5,19,3
https://www.allrecipes.com/recipe/46182/sharons-jamaican-fruit-cake/,Jamaica,Sharon's Jamaican Fruit Cake,"['Preheat the oven to 350 degrees F (175 degrees C). Grease and flour two 9-inch round cake pans.', 'Place butter and sugar into a large bowl; beat with an electric mixer until light and fluffy.Dotdash Meredith Food Studios', 'Beat in eggs; add rum, lime juice, almond extract, vanilla, and lime zest.Dotdash Meredith Food Studios', 'Stir in dried fruit, wine and molasses.Dotdash Meredith Food Studios', 'Sift flour, baking powder, nutmeg, allspice, cinnamon, and salt together in a large bowl; gently fold into fruit mixture. Pour batter evenly into the prepared pans.Dotdash Meredith Food Studios', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 80 to 90 minutes. Let cool in the pan for 10 minutes, then turn out onto a wire rack and cool completely.']",4.4,Unknown,"['butter', 'white sugar', 'eggs', 'white rum', 'lime juice', 'almond extract', 'vanilla extract', 'zest', 'red wine', 'dark molasses', 'ground nutmeg', 'ground allspice', 'ground cinnamon', 'salt', 'butter', 'white sugar', 'eggs', 'white rum', 'lime juice', 'almond extract', 'vanilla extract', 'zest', 'red wine', 'dark molasses', 'ground nutmeg', 'ground allspice', 'ground cinnamon', 'salt']",20 mins,1 hr 30 mins,1 hr 50 mins,16,598.0,24,93,4
https://www.allrecipes.com/recipe/15007/jerk-seasoning/,Jamaica,Jerk Seasoning,"['In a small bowl, stir together the dried onion, thyme, allspice, ground black pepper, cinnamon, cayenne pepper, and salt. Coat meat lightly with oil, then rub seasoning onto meat.']",4.3,Unknown,"['ground allspice', 'ground cinnamon', 'cayenne pepper', 'salt', 'vegetable oil']",10 mins,N/A,10 mins,1,304.0,28,15,2
https://www.allrecipes.com/recipe/231962/lisas-jerk-chicken/,Jamaica,Lisa's Jerk Chicken,"['Pour orange juice, vinegar, olive oil, soy sauce, and lime juice into a blender; add onions, Scotch bonnet chiles, garlic, sugar, thyme, allspice, salt, black pepper, cinnamon, nutmeg, and ginger. Pulse several times to mix ingredients, then blend until jerk marinade is pureed.', 'Set 1/2 cup marinade aside in a small bowl and refrigerate. Place chicken breasts into a large nonreactive bowl and pour remaining jerk sauce over chicken; stir to coat. Refrigerate chicken in marinade 8 hours to overnight.', 'Preheat grill for medium-low heat and lightly oil the grate.', 'Remove chicken from marinade, discarding used marinade. Cook chicken on the preheated grill until meat is no longer pink inside, the skin is browned, and an instant-read meat thermometer inserted into the thickest part of a breast, not touching bone, reads at least 160 degrees F (70 degrees C), about 30 minutes. Baste chicken with reserved 1/2 cup of marinade as it cooks, turning chicken occasionally.']",4.8,Unknown,"['orange juice', 'white vinegar', 'olive oil', 'soy sauce', 'lime', 'onions', 'Scotch bonnet chiles', 'ground allspice', 'salt', 'ground cinnamon', 'ground nutmeg', 'ground ginger', 'breast halves']",25 mins,30 mins,8 hrs 55 mins,8,433.0,23,20,37
https://www.allrecipes.com/recipe/143280/joels-jerk-chicken-pineapple-pasta/,Jamaica,Joel's Jerk Chicken Pineapple Pasta,"['Heat olive oil in a skillet over medium heat. Cook and stir chicken until no longer pink and juices run clear, 7 to 10 minutes. Stir in the pineapple and its juice, coconut, brown sugar, jerk seasoning, cinnamon, chili powder, red pepper flakes, salt and pepper. Reduce heat to low and simmer 15 minutes.', 'Bring a large pot of lightly salted water to a boil. Add pasta and cook until al dente, 8 to 10 minutes; drain. Toss chicken mixture with drained pasta.']",4.3,Unknown,"['olive oil', 'brown sugar', 'jerk seasoning mix', 'ground cinnamon', 'chili powder', 'salt', 'dry fettuccini noodles']",15 mins,25 mins,40 mins,2,628.0,20,79,35
https://www.allrecipes.com/recipe/239790/jerk-marinade-seasoning-rub/,Jamaica,Jerk Marinade Seasoning Rub,"['Whisk together onion powder, thyme, allspice, black pepper, turbinado sugar, garlic powder, sea salt, ginger, cinnamon, nutmeg, cayenne pepper, marjoram, sage, and rosemary in a bowl until well combined. Store the finished seasoning in a sealed glass jar to maintain its intense aroma and freshness.']",4.9,Unknown,"['onion powder', 'ground allspice', 'garlic powder', 'sea salt', 'ground ginger', 'ground cinnamon', 'ground nutmeg', 'cayenne pepper', 'marjoram', 'sage']",15 mins,N/A,15 mins,24,235.0,5,53,6
https://www.allrecipes.com/recipe/25971/boscobel-beach-ginger-cake/,Jamaica,Boscobel Beach Ginger Cake,"['Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 9-inch fluted tube pan, such as Bundt.', 'Sift together flour, baking powder, ground ginger, cinnamon, and salt. Set aside.', 'In a large bowl, cream together butter and brown sugar until light and fluffy. Beat in eggs one at a time, then stir in grated ginger root and vanilla. Beat in flour mixture alternately with milk, mixing just until incorporated. Pour batter into the prepared pan.', ""Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a serving plate. Dust lightly with confectioners' sugar before serving.""]",4.5,Unknown,"['ground ginger', 'ground cinnamon', 'salt', 'butter', 'brown sugar', 'eggs', 'vanilla extract', 'milk', 'confectioners']",30 mins,45 mins,1 hr 25 mins,12,362.0,18,46,6
https://www.allrecipes.com/recipe/160768/jamaican-oxtail-with-broad-beans/,Jamaica,Jamaican Oxtail with Broad Beans,"[""Toss the oxtail with the onion, green onion, garlic, ginger, chile pepper, soy sauce, thyme, salt, and pepper. Heat the vegetable oil in a large skillet over medium-high heat. Brown the oxtail in the skillet until browned all over, about 10 minutes. Place into a pressure cooker, and pour in 1 1/2 cup water. Cook at pressure for 25 minutes, then remove from heat, and remove the lid according to manufacturer's directions."", 'Add the fava beans and allspice berries, and bring to a simmer over medium-high heat. Dissolve the cornstarch in 2 tablespoons water, and stir into the simmering oxtail. Cook and stir a few minutes until the sauce has thickened, and the beans are tender.Ktv479']",4.6,Unknown,"['beef oxtail', 'onion', 'green onion', 'chile pepper', 'soy', 'thyme', 'salt', 'black pepper', 'vegetable oil', 'water', 'whole allspice berries', 'cornstarch', 'water', 'beef oxtail', 'onion', 'green onion', 'chile pepper', 'soy', 'thyme', 'salt', 'black pepper', 'vegetable oil', 'water', 'whole allspice berries', 'cornstarch', 'water']",30 mins,45 mins,1 hr 15 mins,4,425.0,22,18,39
https://www.allrecipes.com/recipe/236503/jerk-chicken-wings/,Jamaica,Jerk Chicken Wings,"['Place yellow onion, habanero peppers, green onions, lime juice, soy sauce, garlic, fresh thyme, brown sugar, oil, salt, black pepper, allspice, dried thyme, cinnamon, cumin, and nutmeg into a blender. Blend until marinade is completely smooth.', 'Place chicken drumettes into a large bowl. Pour marinade over chicken and toss to coat completely. Cover the bowl with plastic wrap and marinate in the refrigerator for at least 8 hours to overnight.', 'Preheat the oven to 450 degrees F (230 degrees C). Line a baking sheet with aluminum foil and coat with cooking spray.', 'Arrange chicken evenly on the prepared baking sheet; reserve marinade in the bowl.', 'Bake in the preheated oven for 25 minutes. Brush 1/2 of the reserved marinade onto chicken, then turn over. Bake for 15 minutes.', 'Turn chicken over and brush with remaining reserved marinade. Continue baking until tender and caramelized, 10 to 15 more minutes. An instant-read thermometer inserted near the bone should read at least 165 degrees F (74 degrees C). Rest chicken on the baking sheet for 5 minutes before removing to a serving platter.']",4.9,Unknown,"['habanero peppers', 'green onions', 'lime juice', 'soy', 'thyme leaves', 'brown sugar', 'vegetable oil', 'kosher salt', 'ground allspice', 'ground cinnamon', 'ground cumin', 'chicken wing drumettes', 'cooking spray']",15 mins,50 mins,9 hrs 10 mins,6,253.0,16,11,17
https://www.allrecipes.com/recipe/62223/grilled-jerk-pork-tenderloin/,Jamaica,Grilled Jerk Pork Tenderloin,"['Combine habanero peppers, onion, green onions, ginger, and garlic, in a blender or food processor. Blend until quite fine. Add cider, white vinegar, soy sauce, olive oil, and sugar. Season with mustard seed, salt, pepper, thyme, allspice, nutmeg, and cinnamon. Continue to blend until smooth.', 'Place the pork tenderloin in a shallow casserole dish. Spread mixture on all sides of the meat (wear gloves or use a spatula). Cover and refrigerate for 8 hours.', 'Preheat grill for medium-high heat.', 'Lightly oil grate. Add soaked wood chips to coals, if using. Grill slabs of tenderloin, turning as needed, about 6 to 7 minutes on each side, or until the internal temperature has reached 145 degrees F (63 degrees C).', 'Remove meat from grill; allow to rest for 5 minutes. Slice thinly and serve.']",4.4,Unknown,"['habanero peppers', 'onion', 'bunches', 'piece', 'apple cider', 'white vinegar', 'soy', 'olive oil', 'brown sugar', 'mustard seed', 'kosher salt', 'black pepper', 'thyme', 'ground allspice', 'ground nutmeg', 'ground cinnamon', 'wood chips', 'pork tenderloin']",30 mins,14 mins,8 hrs 49 mins,8,248.0,11,11,27
https://www.allrecipes.com/recipe/27819/runaway-bay-jamaican-chicken/,Jamaica,Runaway Bay Jamaican Chicken,"['In a food processor, combine onion, garlic, habanero pepper, and ginger. Pulse until ingredients are minced. Blend in olive oil, brown sugar, vinegar, orange juice concentrate, soy sauce, cinnamon, nutmeg, cloves, cilantro, salt, and pepper. In a container, combine marinade with chicken. Cover, and refrigerate overnight.', 'Preheat an outdoor grill for medium heat and lightly oil grate.', 'Grill chicken for 10 minutes per side, or until no longer pink and juices run clear.']",4.2,Unknown,"['red onion', 'habanero pepper', 'ginger root', 'olive oil', 'brown sugar', 'red wine vinegar', 'orange juice concentrate', 'ground cinnamon', 'ground nutmeg', 'salt', 'breast halves', 'red onion', 'habanero pepper', 'ginger root', 'olive oil', 'brown sugar', 'red wine vinegar', 'orange juice concentrate', 'ground cinnamon', 'ground nutmeg', 'salt', 'breast halves']",30 mins,30 mins,1 day 1 hr,6,279.0,12,17,25
https://www.allrecipes.com/recipe/146767/hot-banana-salsa/,Jamaica,Hot Banana Salsa,"['Mix together the banana, red pepper, green pepper, yellow pepper, cilantro, green onion, lime juice, brown sugar, ginger, olive oil, and habanero pepper in a bowl; season with salt. Serve within 1 hour.']",4.7,Unknown,"['firm banana', 'bell pepper', 'bell pepper', 'yellow bell pepper', 'green onions', 'brown sugar', 'olive oil', 'habanero pepper', 'salt']",30 mins,N/A,30 mins,24,14.0,0,3,0
https://www.allrecipes.com/recipe/197274/jamaican-curry-powder/,Jamaica,Jamaican Curry Powder,"['Combine coriander seeds, cumin seeds, mustard seeds, anise seeds, fenugreek seeds, and allspice berries in a skillet over medium heat; toast until fragrant and spice colors slightly darken, about 10 minutes. Remove spices from the skillet; cool to room temperature.', 'Add spices and turmeric to a spice grinder; process until ground. Store in an airtight container at room temperature.']",5.0,Unknown,"['whole coriander seeds', 'whole cumin seeds', 'whole mustard seeds', 'fenugreek seeds', 'whole allspice berries', 'ground turmeric', 'whole coriander seeds', 'whole cumin seeds', 'whole mustard seeds', 'fenugreek seeds', 'whole allspice berries', 'ground turmeric']",10 mins,10 mins,20 mins,36,12.0,1,2,1
